pet_id,issue_date,listing_date,condition,color_type,X1,X2,log_days_btw_issue_list,listing_year,issue_year,listing_month,issue_month,length(cm),height(cm),size,breed_category,pet_category
ANSL_56453,2010-03-27 00:00:00,2016-09-30 16:18:00,1.0,Tan,0,7,7.77,2016,2010,9,3,63.0,30.38,1913.9399999999998,0.0,2
ANSL_53286,2016-11-18 00:00:00,2017-04-16 12:45:00,2.0,Brown Tabby,18,4,5.0,2017,2016,4,11,9.0,31.36,282.24,0.0,1
ANSL_74473,2017-07-23 00:00:00,2018-03-04 00:00:00,1.0,Orange Tabby,13,9,5.41,2018,2017,3,7,24.0,12.49,299.76,0.0,1
ANSL_55528,2016-07-07 00:00:00,2017-09-28 14:19:00,0.0,Black,0,1,6.1,2017,2016,9,7,0.0,17.1,0.0,1.0,2
ANSL_75495,2019-03-13 00:00:00,2019-04-10 16:11:00,2.0,White,13,9,3.33,2019,2019,4,3,90.0,35.86,3227.4,0.0,2
ANSL_59681,2016-01-19 00:00:00,2017-11-15 12:15:00,1.0,Red,7,1,6.5,2017,2016,11,1,6.0,43.61,261.65999999999997,0.0,2
ANSL_66966,2015-12-17 00:00:00,2017-01-21 18:49:00,0.0,Tan,0,1,5.99,2017,2015,1,12,42.0,19.77,830.34,1.0,2
ANSL_69802,2017-01-28 00:00:00,2018-04-24 18:42:00,1.0,Fawn,0,1,6.11,2018,2017,4,1,12.0,25.23,302.76,0.0,2
ANSL_58527,2016-07-10 00:00:00,2016-10-28 17:43:00,0.0,Tortie,0,1,4.7,2016,2016,10,7,33.0,32.86,1084.3799999999999,1.0,1
ANSL_69588,2016-04-12 00:00:00,2018-05-04 09:00:00,2.0,Tortie,16,9,6.62,2018,2016,5,4,26.0,31.88,828.88,1.0,1
ANSL_58694,2017-10-29 00:00:00,2018-02-06 18:00:00,2.0,Calico,0,1,4.61,2018,2017,2,10,96.0,45.54,4371.84,1.0,1
ANSL_76255,2016-02-27 00:00:00,2019-04-28 18:27:00,0.0,Buff,0,1,7.05,2019,2016,4,2,62.0,47.82,2964.84,1.0,2
ANSL_50371,2013-03-29 00:00:00,2016-08-28 11:33:00,1.0,White,0,7,7.13,2016,2013,8,3,90.0,35.33,3179.7,0.0,2
ANSL_54477,2018-11-08 00:00:00,2019-03-06 12:37:00,2.0,Brown Tabby,17,9,4.77,2019,2018,3,11,10.0,33.83,338.29999999999995,1.0,1
ANSL_60025,2016-05-24 00:00:00,2016-11-26 18:16:00,1.0,Brown Tabby,0,1,5.23,2016,2016,11,5,85.0,34.59,2940.15,0.0,1
ANSL_52937,2012-01-06 00:00:00,2017-02-03 13:32:00,1.0,Blue,13,9,7.53,2017,2012,2,1,56.00000000000001,15.28,855.6800000000001,0.0,1
ANSL_72533,2015-06-24 00:00:00,2017-09-08 00:00:00,1.0,Black,0,7,6.69,2017,2015,9,6,47.0,30.8,1447.6000000000001,0.0,2
ANSL_64086,2018-06-15 00:00:00,2018-10-10 15:27:00,1.0,Black,17,9,4.76,2018,2018,10,6,8.0,8.46,67.68,0.0,1
ANSL_53396,2016-11-10 00:00:00,2017-12-08 12:46:00,0.0,Yellow,0,7,5.97,2017,2016,12,11,45.0,35.76,1609.1999999999998,1.0,2
ANSL_76691,2019-01-12 00:00:00,2019-05-08 10:56:00,0.0,Black,7,1,4.75,2019,2019,5,1,54.0,15.61,842.9399999999999,1.0,1
ANSL_73579,2016-03-12 00:00:00,2017-02-20 12:08:00,0.0,White,13,9,5.84,2017,2016,2,3,6.0,41.49,248.94,1.0,2
ANSL_52510,2016-06-03 00:00:00,2017-10-15 14:27:00,1.0,White,0,7,6.21,2017,2016,10,6,15.0,28.19,422.85,0.0,2
ANSL_76166,2019-01-23 00:00:00,2019-04-27 12:11:00,1.0,Black,7,1,4.54,2019,2019,4,1,87.0,25.13,2186.31,0.0,2
ANSL_52580,2013-02-08 00:00:00,2017-03-09 15:40:00,1.0,Black,0,1,7.31,2017,2013,3,2,63.0,46.43,2925.09,0.0,2
ANSL_71686,2017-01-02 00:00:00,2017-06-27 14:35:00,2.0,Black,13,9,5.17,2017,2017,6,1,81.0,12.33,998.73,0.0,2
ANSL_72491,2016-11-05 00:00:00,2017-02-20 09:26:00,1.0,Cream Tabby,7,1,4.67,2017,2016,2,11,28.000000000000004,46.19,1293.3200000000002,0.0,1
ANSL_74884,2018-12-17 00:00:00,2019-03-27 16:35:00,1.0,Cream Tabby,0,1,4.61,2019,2018,3,12,95.0,35.16,3340.2,0.0,1
ANSL_62012,2017-10-29 00:00:00,2018-03-10 17:36:00,0.0,Cream Tabby,0,1,4.88,2018,2017,3,10,60.0,34.45,2067.0,1.0,1
ANSL_63508,2018-06-13 00:00:00,2018-12-10 17:36:00,0.0,White,0,7,5.19,2018,2018,12,6,53.0,9.0,477.0,1.0,2
ANSL_76016,2018-12-28 00:00:00,2019-04-23 17:07:00,1.0,Tan,0,1,4.75,2019,2018,4,12,53.0,47.79,2532.87,0.0,2
ANSL_71410,2015-08-05 00:00:00,2016-11-07 11:40:00,0.0,Brown Brindle,13,9,6.13,2016,2015,11,8,62.0,41.68,2584.16,1.0,2
ANSL_73201,2015-11-15 00:00:00,2016-12-10 18:13:00,1.0,White,0,1,5.97,2016,2015,12,11,96.0,32.02,3073.92,0.0,2
ANSL_75627,2019-02-19 00:00:00,2019-04-13 12:35:00,2.0,Brown,13,9,3.97,2019,2019,4,2,69.0,29.85,2059.65,1.0,2
ANSL_52039,2014-07-05 00:00:00,2018-01-29 17:22:00,1.0,Gold,0,1,7.17,2018,2014,1,7,31.0,12.21,378.51000000000005,0.0,2
ANSL_71606,2016-12-15 00:00:00,2018-01-16 19:04:00,1.0,Tan,0,1,5.98,2018,2016,1,12,83.0,17.07,1416.81,0.0,2
ANSL_64617,2017-07-04 00:00:00,2018-10-08 17:39:00,1.0,Yellow,0,1,6.13,2018,2017,10,7,30.0,49.38,1481.4,0.0,2
ANSL_58135,2014-07-29 00:00:00,2017-03-26 13:28:00,1.0,White,0,7,6.88,2017,2014,3,7,7.000000000000001,36.77,257.39000000000004,0.0,2
ANSL_58561,2016-04-23 00:00:00,2017-05-27 00:00:00,0.0,Black,13,9,5.99,2017,2016,5,4,78.0,40.17,3133.26,1.0,2
ANSL_60859,2011-06-07 00:00:00,2017-02-02 15:55:00,1.0,Lynx Point,0,1,7.63,2017,2011,2,6,41.0,38.73,1587.9299999999998,0.0,1
ANSL_55466,2012-02-29 00:00:00,2018-03-19 18:22:00,0.0,Black,0,7,7.7,2018,2012,3,2,61.0,37.27,2273.4700000000003,1.0,2
ANSL_54562,2015-01-08 00:00:00,2019-02-23 18:53:00,0.0,Black,0,1,7.32,2019,2015,2,1,29.0,31.53,914.37,1.0,2
ANSL_51578,2018-11-13 00:00:00,2019-02-03 18:19:00,1.0,Gray,0,1,4.41,2019,2018,2,11,79.0,33.12,2616.48,0.0,1
ANSL_60650,2017-01-06 00:00:00,2017-03-20 14:15:00,2.0,Black,13,9,4.29,2017,2017,3,1,96.0,30.64,2941.44,1.0,2
ANSL_65469,2017-08-31 00:00:00,2018-05-21 13:04:00,0.0,Brown Brindle,0,1,5.57,2018,2017,5,8,86.0,22.95,1973.7,1.0,2
ANSL_58680,2017-09-14 00:00:00,2018-03-09 14:16:00,1.0,Blue Tabby,0,1,5.17,2018,2017,3,9,41.0,22.76,933.1600000000001,0.0,1
ANSL_54191,2015-01-07 00:00:00,2018-05-13 17:28:00,1.0,Blue,0,1,7.11,2018,2015,5,1,65.0,29.95,1946.75,0.0,2
ANSL_52842,2004-12-15 00:00:00,2017-01-21 18:22:00,0.0,Black,0,1,8.39,2017,2004,1,12,55.00000000000001,35.53,1954.1500000000003,1.0,2
ANSL_59063,2006-03-20 00:00:00,2017-04-16 14:53:00,1.0,Orange Tabby,0,1,8.31,2017,2006,4,3,97.0,27.9,2706.2999999999997,0.0,1
ANSL_69493,2016-08-10 00:00:00,2016-10-21 16:32:00,2.0,Black,18,4,4.28,2016,2016,10,8,85.0,32.17,2734.4500000000003,0.0,1
ANSL_59822,2018-05-11 00:00:00,2018-09-22 17:22:00,0.0,Brown,0,1,4.9,2018,2018,9,5,0.0,20.55,0.0,1.0,2
ANSL_63256,2017-07-22 00:00:00,2017-10-19 17:42:00,1.0,Black,7,1,4.49,2017,2017,10,7,56.00000000000001,43.07,2411.9200000000005,0.0,1
ANSL_52194,2007-06-30 00:00:00,2017-06-02 12:29:00,1.0,Tan,0,7,8.2,2017,2007,6,6,93.0,13.47,1252.71,0.0,2
ANSL_65838,2016-12-11 00:00:00,2018-07-13 14:25:00,1.0,Black,13,9,6.36,2018,2016,7,12,73.0,44.25,3230.25,0.0,1
ANSL_57438,2016-03-04 00:00:00,2017-11-03 17:46:00,1.0,Tan,0,1,6.41,2017,2016,11,3,5.0,39.86,199.3,0.0,2
ANSL_59684,2012-07-19 00:00:00,2018-12-16 17:08:00,1.0,Black,0,7,7.76,2018,2012,12,7,71.0,28.59,2029.89,0.0,2
ANSL_63003,2009-03-25 00:00:00,2017-05-16 12:29:00,1.0,Black,0,1,8.0,2017,2009,5,3,20.0,41.9,838.0,0.0,2
ANSL_62671,2017-09-02 00:00:00,2017-12-10 18:11:00,0.0,Brown Tabby,0,1,4.6,2017,2017,12,9,8.0,49.17,393.36,1.0,1
ANSL_72296,2006-12-08 00:00:00,2018-02-18 10:45:00,1.0,Buff,0,7,8.32,2018,2006,2,12,21.0,38.8,814.8,0.0,2
ANSL_67459,2015-07-09 00:00:00,2017-01-29 17:00:00,2.0,Black,0,7,6.35,2017,2015,1,7,15.0,39.21,588.15,1.0,2
ANSL_76378,2018-03-31 00:00:00,2019-05-01 17:15:00,2.0,Black,0,7,5.98,2019,2018,5,3,89.0,29.68,2641.52,0.0,2
ANSL_66757,2017-12-13 00:00:00,2018-03-12 08:40:00,0.0,Torbie,7,1,4.49,2018,2017,3,12,74.0,27.37,2025.38,1.0,1
ANSL_74977,2016-11-23 00:00:00,2017-12-19 18:33:00,1.0,Tan,0,1,5.97,2017,2016,12,11,64.0,8.23,526.72,0.0,2
ANSL_51843,2017-10-24 00:00:00,2017-11-21 18:17:00,-1.0,Torbie,13,9,3.33,2017,2017,11,10,95.0,17.16,1630.2,2.0,1
ANSL_73330,2016-09-16 00:00:00,2018-09-08 12:27:00,1.0,Blue,0,1,6.58,2018,2016,9,9,4.0,14.75,59.0,0.0,1
ANSL_53541,2008-01-03 00:00:00,2018-07-06 16:55:00,0.0,Tan,7,1,8.25,2018,2008,7,1,49.0,37.41,1833.09,1.0,2
ANSL_54736,2012-07-30 00:00:00,2015-08-24 08:00:00,2.0,Buff,13,9,7.02,2015,2012,8,7,91.0,5.19,472.29,0.0,2
ANSL_71077,2016-08-02 00:00:00,2018-10-28 15:44:00,1.0,Yellow,13,9,6.71,2018,2016,10,8,75.0,18.48,1386.0,0.0,2
ANSL_67366,2006-03-21 00:00:00,2018-04-11 14:33:00,1.0,Chocolate,0,7,8.39,2018,2006,4,3,6.0,33.8,202.79999999999998,0.0,2
ANSL_67172,2015-05-24 00:00:00,2018-06-15 09:00:00,2.0,Tan,16,9,7.02,2018,2015,6,5,31.0,19.13,593.03,0.0,1
ANSL_65288,2016-11-07 00:00:00,2017-11-29 09:00:00,2.0,Brown Tabby,16,9,5.96,2017,2016,11,11,84.0,38.64,3245.76,1.0,1
ANSL_55285,2013-07-03 00:00:00,2018-03-14 13:38:00,0.0,Black,0,1,7.45,2018,2013,3,7,85.0,23.15,1967.7499999999998,1.0,2
ANSL_71667,2015-11-04 00:00:00,2017-01-05 12:21:00,0.0,Brown Tabby,0,1,6.06,2017,2015,1,11,38.0,36.04,1369.52,1.0,1
ANSL_75551,2019-03-17 00:00:00,2019-04-12 12:26:00,2.0,Black,13,9,3.26,2019,2019,4,3,47.0,18.49,869.03,0.0,1
ANSL_50532,2016-10-15 00:00:00,2017-03-05 13:21:00,2.0,Orange Tabby,13,9,4.95,2017,2016,3,10,42.0,28.31,1189.02,0.0,1
ANSL_53598,2015-12-29 00:00:00,2018-01-20 12:52:00,0.0,Tan,0,7,6.62,2018,2015,1,12,46.0,31.9,1467.3999999999999,1.0,2
ANSL_65825,2014-11-09 00:00:00,2018-03-07 17:27:00,0.0,Black,0,1,7.1,2018,2014,3,11,33.0,38.9,1283.7,1.0,2
ANSL_56327,2015-05-23 00:00:00,2016-11-14 09:00:00,2.0,Brown Tabby,16,9,6.29,2016,2015,11,5,79.0,29.49,2329.71,1.0,1
ANSL_74062,2013-08-27 00:00:00,2018-09-22 17:44:00,0.0,White,0,1,7.52,2018,2013,9,8,4.0,16.33,65.32,1.0,2
ANSL_65407,2015-07-03 00:00:00,2018-07-24 13:38:00,2.0,Black,0,7,7.02,2018,2015,7,7,73.0,40.05,2923.6499999999996,1.0,2
ANSL_51576,2018-06-25 00:00:00,2018-11-09 12:26:00,0.0,Black,0,1,4.92,2018,2018,11,6,30.0,34.08,1022.4,1.0,1
ANSL_57312,2017-11-21 00:00:00,2018-02-15 17:12:00,0.0,Blue,0,1,4.45,2018,2017,2,11,12.0,5.69,68.28,1.0,1
ANSL_74799,2010-08-24 00:00:00,2018-09-19 15:06:00,0.0,Red,13,9,7.99,2018,2010,9,8,28.000000000000004,34.77,973.5600000000002,1.0,2
ANSL_65378,2016-11-30 00:00:00,2017-03-11 17:52:00,0.0,Red,0,1,4.62,2017,2016,3,11,22.0,16.2,356.4,1.0,2
ANSL_56804,2018-07-29 00:00:00,2018-11-15 18:36:00,1.0,Black,0,1,4.69,2018,2018,11,7,2.0,28.51,57.02,0.0,1
ANSL_56125,2018-02-25 00:00:00,2018-05-19 08:45:00,1.0,Tan,0,1,4.42,2018,2018,5,2,97.0,30.57,2965.29,0.0,2
ANSL_50671,2009-05-22 00:00:00,2017-06-19 17:44:00,0.0,Red,0,1,7.99,2017,2009,6,5,35.0,48.44,1695.3999999999999,1.0,2
ANSL_62494,2012-05-18 00:00:00,2018-04-13 14:35:00,1.0,Brown,0,7,7.68,2018,2012,4,5,65.0,13.1,851.5,0.0,2
ANSL_50956,2016-08-24 00:00:00,2016-11-18 17:38:00,1.0,Chocolate,0,1,4.45,2016,2016,11,8,15.0,20.29,304.34999999999997,0.0,2
ANSL_55214,2018-02-03 00:00:00,2019-03-02 17:20:00,1.0,Tan,0,1,5.97,2019,2018,3,2,22.0,8.16,179.52,0.0,2
ANSL_70892,2016-04-22 00:00:00,2017-05-13 09:42:00,-1.0,Black,15,4,5.96,2017,2016,5,4,56.99999999999999,9.16,522.1199999999999,2.0,4
ANSL_58065,2016-11-24 00:00:00,2017-02-20 13:57:00,1.0,Orange Tabby,7,1,4.48,2017,2016,2,11,27.0,16.82,454.14,0.0,1
ANSL_74290,2017-08-28 00:00:00,2017-12-03 09:34:00,2.0,White,8,2,4.57,2017,2017,12,8,95.0,21.23,2016.8500000000001,1.0,1
ANSL_54309,2015-11-08 00:00:00,2016-11-29 14:31:00,2.0,Blue,18,4,5.96,2016,2015,11,11,62.0,22.14,1372.68,0.0,1
ANSL_57284,2017-04-07 00:00:00,2018-01-06 18:36:00,2.0,Blue,13,9,5.61,2018,2017,1,4,93.0,37.85,3520.05,1.0,2
ANSL_57827,2014-12-24 00:00:00,2017-01-19 17:46:00,1.0,White,0,1,6.63,2017,2014,1,12,9.0,37.6,338.40000000000003,0.0,2
ANSL_55347,2011-04-09 00:00:00,2018-05-02 11:56:00,1.0,Blue,0,7,7.86,2018,2011,5,4,72.0,35.28,2540.16,0.0,1
ANSL_66046,2016-07-26 00:00:00,2017-02-21 19:03:00,1.0,Black,0,1,5.35,2017,2016,2,7,40.0,13.05,522.0,0.0,2
ANSL_56031,2016-07-09 00:00:00,2017-09-01 17:21:00,1.0,Brown,0,1,6.04,2017,2016,9,7,79.0,36.15,2855.85,0.0,2
ANSL_51470,2017-07-11 00:00:00,2018-08-04 00:00:00,1.0,Blue Tabby,17,9,5.96,2018,2017,8,7,68.0,26.79,1821.72,0.0,1
ANSL_67162,2017-01-25 00:00:00,2017-05-04 18:38:00,1.0,Brown Tabby,0,1,4.6,2017,2017,5,1,91.0,37.99,3457.09,0.0,1
ANSL_57798,2016-07-05 00:00:00,2016-10-21 14:16:00,0.0,Black,0,1,4.68,2016,2016,10,7,95.0,13.15,1249.25,1.0,1
ANSL_56905,2016-11-02 00:00:00,2018-01-07 13:40:00,1.0,Black,13,9,6.07,2018,2016,1,11,54.0,33.18,1791.72,0.0,1
ANSL_71914,2016-12-05 00:00:00,2019-02-10 17:54:00,1.0,Black,0,1,6.68,2019,2016,2,12,49.0,41.77,2046.7300000000002,0.0,2
ANSL_58437,2015-09-18 00:00:00,2016-10-13 16:42:00,2.0,Black,0,1,5.97,2016,2015,10,9,91.0,15.6,1419.6,0.0,2
ANSL_73583,2015-12-03 00:00:00,2017-12-24 15:07:00,0.0,Tan,0,1,6.62,2017,2015,12,12,82.0,14.53,1191.46,1.0,2
ANSL_60332,2016-10-15 00:00:00,2017-11-12 17:42:00,0.0,Tricolor,0,1,5.97,2017,2016,11,10,97.0,41.2,3996.4,1.0,2
ANSL_51026,2016-01-27 00:00:00,2016-08-18 11:35:00,2.0,White,0,7,5.32,2016,2016,8,1,81.0,47.93,3882.33,1.0,2
ANSL_71714,2015-07-14 00:00:00,2016-08-11 09:21:00,1.0,Black,15,4,5.98,2016,2015,8,7,98.0,5.85,573.3,0.0,2
ANSL_55757,2016-12-06 00:00:00,2017-10-26 13:30:00,2.0,Tan,0,7,5.78,2017,2016,10,12,54.0,23.05,1244.7,0.0,2
ANSL_58461,2014-08-27 00:00:00,2016-09-19 16:57:00,1.0,Brown Brindle,0,7,6.63,2016,2014,9,8,39.0,15.24,594.36,0.0,2
ANSL_61268,2017-03-08 00:00:00,2018-03-10 18:59:00,1.0,Red,0,1,5.91,2018,2017,3,3,94.0,44.35,4168.900000000001,0.0,2
ANSL_73029,2017-07-06 00:00:00,2017-08-12 12:46:00,2.0,Orange Tabby,13,9,3.61,2017,2017,8,7,25.0,21.07,526.75,0.0,1
ANSL_64554,2017-12-25 00:00:00,2019-01-25 11:32:00,1.0,Tricolor,0,7,5.98,2019,2017,1,12,100.0,13.71,1371.0,0.0,2
ANSL_73504,2016-10-20 00:00:00,2016-11-17 12:39:00,2.0,Brown,13,9,3.33,2016,2016,11,10,71.0,6.15,436.65000000000003,0.0,2
ANSL_56138,2009-05-17 00:00:00,2016-09-07 18:06:00,0.0,Black,0,7,7.89,2016,2009,9,5,35.0,35.55,1244.25,1.0,2
ANSL_51714,2008-07-21 00:00:00,2018-06-22 15:53:00,0.0,White,0,7,8.2,2018,2008,6,7,85.0,35.69,3033.6499999999996,1.0,2
ANSL_75886,2010-04-30 00:00:00,2019-04-20 15:11:00,1.0,Brown,0,7,8.09,2019,2010,4,4,63.0,38.25,2409.75,0.0,2
ANSL_61877,2016-10-04 00:00:00,2018-02-24 11:26:00,2.0,Black,0,7,6.23,2018,2016,2,10,80.0,46.29,3703.2,1.0,2
ANSL_76530,2016-04-14 00:00:00,2019-05-05 12:00:00,0.0,Tan,0,7,7.02,2019,2016,5,4,3.0,37.02,111.06,1.0,2
ANSL_64221,2017-07-20 00:00:00,2018-08-27 15:32:00,1.0,Brown,0,1,6.0,2018,2017,8,7,83.0,44.53,3695.9900000000002,0.0,2
ANSL_67859,2011-01-27 00:00:00,2018-05-09 17:30:00,1.0,Blue,7,1,7.89,2018,2011,5,1,84.0,19.5,1638.0,0.0,1
ANSL_57103,2010-12-14 00:00:00,2017-01-03 16:13:00,0.0,Black,0,7,7.7,2017,2010,1,12,65.0,15.99,1039.35,1.0,2
ANSL_68841,2015-08-01 00:00:00,2017-03-07 16:49:00,1.0,White,0,7,6.37,2017,2015,3,8,89.0,35.14,3127.46,0.0,2
ANSL_55058,2017-12-24 00:00:00,2018-05-01 14:56:00,2.0,Black,0,7,4.85,2018,2017,5,12,5.0,21.98,109.9,1.0,2
ANSL_70862,2016-11-21 00:00:00,2017-01-21 11:56:00,2.0,Blue,13,9,4.11,2017,2016,1,11,39.0,32.65,1273.35,0.0,1
ANSL_73564,2018-11-29 00:00:00,2019-03-10 09:27:00,0.0,Black,7,1,4.62,2019,2018,3,11,28.000000000000004,5.09,142.52,1.0,1
ANSL_67672,2017-08-29 00:00:00,2018-09-28 18:09:00,1.0,Black,0,1,5.98,2018,2017,9,8,41.0,38.42,1575.22,0.0,2
ANSL_76654,2010-10-18 00:00:00,2019-05-08 15:57:00,2.0,Tan,0,7,8.05,2019,2010,5,10,12.0,37.88,454.56000000000006,1.0,2
ANSL_60478,2018-07-02 00:00:00,2018-10-28 08:56:00,0.0,White,7,1,4.77,2018,2018,10,7,70.0,31.92,2234.4,1.0,1
ANSL_55436,2016-12-12 00:00:00,2017-07-03 08:39:00,-1.0,Brown,15,4,5.31,2017,2016,7,12,26.0,43.1,1120.6000000000001,2.0,4
ANSL_59073,2017-10-12 00:00:00,2018-05-09 11:11:00,0.0,Brown Tabby,13,9,5.34,2018,2017,5,10,19.0,15.11,287.09,1.0,1
ANSL_67323,2016-10-05 00:00:00,2017-04-05 14:40:00,0.0,Orange Tabby,0,1,5.2,2017,2016,4,10,50.0,45.4,2270.0,1.0,1
ANSL_60981,2018-07-07 00:00:00,2018-08-04 15:37:00,2.0,Brown Tabby,13,9,3.33,2018,2018,8,7,69.0,5.53,381.57,1.0,1
ANSL_60588,2017-12-26 00:00:00,2018-04-17 18:39:00,1.0,Black,0,1,4.72,2018,2017,4,12,22.0,6.39,140.57999999999998,0.0,2
ANSL_50036,2016-07-15 00:00:00,2016-10-12 08:20:00,1.0,Orange Tabby,7,1,4.49,2016,2016,10,7,95.0,45.64,4335.8,0.0,1
ANSL_67745,2016-08-09 00:00:00,2016-09-21 15:00:00,2.0,Calico,13,9,3.76,2016,2016,9,8,52.0,15.43,802.36,1.0,1
ANSL_68991,2015-05-29 00:00:00,2018-06-23 16:21:00,2.0,Tan,3,9,7.02,2018,2015,6,5,28.000000000000004,38.79,1086.1200000000001,1.0,2
ANSL_52435,2015-02-27 00:00:00,2017-03-19 17:05:00,1.0,Brown Brindle,0,7,6.62,2017,2015,3,2,12.0,41.66,499.91999999999996,0.0,2
ANSL_58362,2018-05-05 00:00:00,2018-05-28 16:04:00,-1.0,Brown,0,4,3.14,2018,2018,5,5,84.0,7.1,596.4,2.0,4
ANSL_71270,2016-05-16 00:00:00,2017-06-18 17:42:00,2.0,Black,1,4,5.99,2017,2016,6,5,2.0,33.9,67.8,1.0,2
ANSL_74627,2018-04-27 00:00:00,2019-01-27 17:34:00,1.0,White,0,1,5.62,2019,2018,1,4,25.0,9.78,244.49999999999997,0.0,2
ANSL_62586,2016-12-09 00:00:00,2018-08-21 19:03:00,0.0,Brown Brindle,0,7,6.43,2018,2016,8,12,52.0,14.79,769.0799999999999,1.0,2
ANSL_72468,2016-07-13 00:00:00,2016-11-23 16:07:00,0.0,Brown Tabby,13,9,4.89,2016,2016,11,7,45.0,20.93,941.85,1.0,1
ANSL_53835,2016-08-02 00:00:00,2017-08-25 09:09:00,-1.0,Brown,9,2,5.96,2017,2016,8,8,38.0,45.09,1713.42,2.0,4
ANSL_71190,2011-12-11 00:00:00,2019-01-03 17:32:00,1.0,Black,0,1,7.86,2019,2011,1,12,98.0,47.48,4653.04,0.0,2
ANSL_51178,2017-04-15 00:00:00,2017-05-25 00:00:00,2.0,White,13,9,3.69,2017,2017,5,4,62.0,9.0,558.0,1.0,2
ANSL_56762,2018-06-29 00:00:00,2018-09-26 13:49:00,2.0,White,0,7,4.49,2018,2018,9,6,22.0,39.65,872.3,0.0,2
ANSL_69581,2016-07-25 00:00:00,2018-04-22 18:37:00,0.0,Brown Brindle,0,1,6.46,2018,2016,4,7,13.0,8.89,115.57000000000001,1.0,2
ANSL_50753,2017-02-17 00:00:00,2019-03-12 18:19:00,1.0,Tan,0,1,6.62,2019,2017,3,2,73.0,39.78,2903.94,0.0,2
ANSL_64087,2015-01-26 00:00:00,2018-02-28 15:48:00,1.0,Fawn,0,1,7.03,2018,2015,2,1,63.0,45.6,2872.8,0.0,2
ANSL_50237,2016-06-23 00:00:00,2018-07-20 15:07:00,1.0,Black,0,7,6.63,2018,2016,7,6,5.0,6.85,34.25,0.0,2
ANSL_61336,2014-06-24 00:00:00,2016-07-26 17:27:00,1.0,White,0,7,6.64,2016,2014,7,6,52.0,24.33,1265.1599999999999,0.0,2
ANSL_54377,2010-09-14 00:00:00,2017-10-06 11:07:00,0.0,Calico,0,7,7.86,2017,2010,10,9,14.000000000000002,26.8,375.20000000000005,1.0,1
ANSL_62577,2017-07-26 00:00:00,2018-08-19 19:30:00,2.0,Brown,0,7,5.96,2018,2017,8,7,41.0,38.63,1583.8300000000002,0.0,2
ANSL_66280,2016-08-16 00:00:00,2018-09-11 16:08:00,1.0,Black,0,1,6.63,2018,2016,9,8,84.0,6.09,511.56,0.0,2
ANSL_58880,2016-01-30 00:00:00,2016-09-20 12:18:00,-1.0,Black,18,4,5.46,2016,2016,9,1,71.0,5.23,371.33000000000004,2.0,2
ANSL_52924,2013-04-30 00:00:00,2016-10-08 11:51:00,0.0,Lynx Point,7,1,7.14,2016,2013,10,4,88.0,26.52,2333.7599999999998,1.0,1
ANSL_56479,2018-07-06 00:00:00,2018-12-31 00:00:00,2.0,Black,13,9,5.18,2018,2018,12,7,75.0,20.29,1521.75,1.0,2
ANSL_70157,2017-05-29 00:00:00,2018-06-28 16:58:00,2.0,Tan,13,9,5.98,2018,2017,6,5,17.0,19.45,330.65,1.0,2
ANSL_70918,2009-04-09 00:00:00,2017-12-29 15:31:00,0.0,White,0,7,8.07,2017,2009,12,4,88.0,13.95,1227.6,1.0,2
ANSL_62066,2015-09-13 00:00:00,2017-10-14 13:05:00,2.0,White,0,7,6.64,2017,2015,10,9,5.0,27.1,135.5,0.0,2
ANSL_51456,2009-07-06 00:00:00,2017-08-05 11:19:00,0.0,Tricolor,0,7,7.99,2017,2009,8,7,100.0,13.15,1315.0,1.0,2
ANSL_50176,2014-08-04 00:00:00,2016-09-05 00:00:00,1.0,White,13,9,6.64,2016,2014,9,8,97.0,9.94,964.18,0.0,2
ANSL_70602,2016-06-22 00:00:00,2016-09-09 16:55:00,0.0,Brown,7,1,4.37,2016,2016,9,6,19.0,12.64,240.16000000000003,1.0,2
ANSL_67573,2017-06-18 00:00:00,2017-12-06 19:23:00,0.0,Calico,7,1,5.14,2017,2017,12,6,73.0,22.26,1624.98,1.0,1
ANSL_50998,2017-06-10 00:00:00,2017-09-07 16:41:00,0.0,White,13,9,4.49,2017,2017,9,6,36.0,22.09,795.24,1.0,1
ANSL_69212,2014-07-26 00:00:00,2018-02-16 13:26:00,0.0,White,13,9,7.17,2018,2014,2,7,79.0,27.54,2175.66,1.0,2
ANSL_70362,2016-08-01 00:00:00,2017-08-27 18:57:00,0.0,Torbie,0,1,5.97,2017,2016,8,8,76.0,12.99,987.24,1.0,1
ANSL_55006,2017-09-17 00:00:00,2018-10-09 09:48:00,-1.0,Brown,0,3,5.96,2018,2017,10,9,44.0,28.94,1273.3600000000001,2.0,4
ANSL_57701,2017-06-12 00:00:00,2017-09-07 15:10:00,2.0,Blue Tabby,0,1,4.47,2017,2017,9,6,28.000000000000004,7.29,204.12000000000003,1.0,1
ANSL_55672,2017-09-25 00:00:00,2017-12-15 18:04:00,2.0,Black,13,9,4.39,2017,2017,12,9,50.0,49.25,2462.5,1.0,2
ANSL_54541,2007-01-22 00:00:00,2019-02-09 13:55:00,0.0,Black,0,1,8.39,2019,2007,2,1,10.0,25.28,252.8,1.0,2
ANSL_60586,2010-01-13 00:00:00,2017-03-27 13:15:00,1.0,Red,0,7,7.87,2017,2010,3,1,57.99999999999999,38.44,2229.5199999999995,0.0,2
